e, e_dot, e_int, stamp, 
1.8269204480770789, 0.0005035737458758405, 0.36536394666558075, 1732895886304794038, 
1.8274574675281812, 0.0022936385828834873, 0.36540981943723844, 1732895886400801969, 
1.8277011881084293, 0.0026024667711680807, 0.36547194024757934, 1732895886494345893, 
1.8275320805658068, 0.00024871012541893833, 0.3655127157468278, 1732895886654691227, 
1.8272880201038635, -0.0013772266818860384, 0.3655014192518733, 1732895886704756400, 
1.8215985264054086, -0.019778513867994008, 0.3650945751383386, 1732895886800780867, 
1.81745468156649, -0.03277779512457816, 0.3644227485383842, 1732895886894624805, 
1.817969772294674, -0.01209584703578237, 0.36380153201777155, 1732895887054870134, 
1.8240316122021967, 0.021923102119022115, 0.36396373773755736, 1732895887104801698, 
1.8381460304761426, 0.06725419393822873, 0.36534316099820086, 1732895887205898557, 
1.848716064813033, 0.08228150870278765, 0.3673929138327582, 1732895887294881890, 
1.8638460316162793, 0.08566667046712236, 0.3700472084603636, 1732895887454803831, 
1.8798988503956753, 0.10394261860880771, 0.3728307297883325, 1732895887504808033, 
1.8754245821858713, 0.03859516856530668, 0.3746112976131884, 1732895887605918314, 
1.882166199419363, 0.00755783007895916, 0.3758326421333939, 1732895887695131490, 
1.8989243459981484, 0.07833254604092381, 0.37710100850689215, 1732895887805142207, 
0.7329918856932365, -3.8305810457537546, 0.30093882874071654, 1732895887904809561, 
0.727520115007705, -3.9046807699681447, 0.22396242311327264, 1732895887999807531, 
0.7296108346040957, -0.011270170297135914, 0.14600818902033583, 1732895888099908097, 
0.7213678542008751, -0.020507536022766153, 0.1452332535875117, 1732895888258827565, 
0.6926909376288118, -0.1230663232509462, 0.14291130842891883, 1732895888300814734, 
0.6651183990212304, -0.18749818393214915, 0.13861181272339448, 1732895888400793379, 
0.6339782633837785, -0.19570891415011116, 0.1327858400022547, 1732895888498165985, 
0.6322604343680213, -0.10952654884403039, 0.1287571397848687, 1732895888658817441, 
0.6883818825262266, 0.18134539714149356, 0.13030803868520174, 1732895888700821706, 
0.7660977730710173, 0.44612446234332026, 0.13911600599768434, 1732895888804800931, 
0.8165214900975696, 0.4271320252378101, 0.15140007637965425, 1732895888895138118, 
0.8485701002229116, 0.27490775717298077, 0.16207929089276657, 1732895889006042045, 
0.6627213462330156, -0.51266714621518, 0.15518752910356645, 1732895889101822600, 
0.6686180498621312, -0.5998401678692677, 0.14532729975453723, 1732895889200786597, 
0.6793142072250337, 0.05530953664006022, 0.1340435735546787, 1732895889314649949, 
0.674749988680263, 0.020439796060439292, 0.1348454830511619, 1732895889406112551, 
0.6442381462268095, -0.11692020332741378, 0.1332201561421404, 1732895889504822782, 
0.6088320520267284, -0.21972645551178208, 0.12852134579558672, 1732895889605819260, 
0.576465989161941, -0.22590719021622832, 0.12196907916103193, 1732895889765144729, 
0.5678555881826232, -0.13658821281368416, 0.11687690862475283, 1732895889804863220, 
0.5922945803018875, 0.05276197046648834, 0.11577441050976345, 1732895889904835117, 
0.6104620016595274, 0.1420213782563473, 0.11804081134293586, 1732895890004799765, 
0.6231143110246358, 0.10273243574249413, 0.12172472619907004, 1732895890114685145, 
0.6448702685503926, 0.11469422296955097, 0.12522977208230374, 1732895890204838616, 
0.6853432541431697, 0.20742981039511296, 0.13022185558121321, 1732895890304840902, 
0.35599637165741793, -0.962912989643249, 0.11241399295673202, 1732895890404838750, 
0.3511632092703165, -1.1139334829095104, 0.09283352233806028, 1732895890494224404, 
0.34455786263329213, -0.03812836341375266, 0.07011449623740178, 1732895890604835615, 
0.3326294914560908, -0.06177905938075249, 0.06855670422397996, 1732895890704847331, 
0.31158436259141786, -0.10991166680624757, 0.06591811444538671, 1732895890804841346, 
0.2982572116385418, -0.11457426605849659, 0.06283140437907003, 1732895890896195486, 
0.2796983663758177, -0.10628665405200059, 0.05930266270705182, 1732895891004836482, 
0.2751813271831356, -0.07691961485135401, 0.056875793679833, 1732895891104942672, 
0.3136726599344799, 0.11324764519554072, 0.057903490232895545, 1732895891204838985, 
0.3591415566984033, 0.27986743171755907, 0.06319970292106791, 1732895891295411912, 
0.39860772623446716, 0.2831168876666242, 0.07142812952449003, 1732895891404861992, 
0.34726937917003275, -0.03957392509456851, 0.07366791080686022, 1732895891504854835, 
0.2897884829965456, -0.36273081079307196, 0.0690443725600697, 1732895891604825779, 
0.2932716343072248, -0.1799924828760265, 0.062021966431586875, 1732895891695351206, 
0.29641692900265504, 0.022094820020364853, 0.05863180308709503, 1732895891804841057, 
0.29366058911393567, 0.0012965160223695389, 0.058889943494921035, 1732895891904854161, 
0.28015288565191443, -0.05421347783580203, 0.058015360251233675, 1732895892004974226, 
0.2537452757628762, -0.13305104450353156, 0.05517058336858175, 1732895892095326332, 
0.2264035970843441, -0.17916429522523444, 0.050686783899942314, 1732895892204965978, 
0.22348927288500353, -0.10085334292624222, 0.04690920971548159, 1732895892304531651, 
0.23240901340491948, 0.02001805440191795, 0.04548679222495114, 1732895892404952296, 
0.23745075899758028, 0.0465382870419225, 0.046223269685833554, 1732895892496306079, 
0.23936510414146062, 0.023186969121803774, 0.04728165843626402, 1732895892606203223, 
0.18164946658245973, -0.18600430805040183, 0.04389768864810004, 1732895892707068788, 
0.1802863989193637, -0.19692901740698968, 0.04008673130955227, 1732895892804039985, 
0.18160815378123707, -0.00013770933740886449, 0.03623626795220403, 1732895892895585339, 
0.18491343168994878, 0.015423442568616904, 0.036453865626036634, 1732895893004843756, 
0.1868961705331591, 0.01762672250640677, 0.03689451706695633, 1732895893105888627, 
0.18598769380314661, 0.0035808737106594415, 0.0371864864017503, 1732895893203930173, 
0.11814126534671288, -0.22918301728815407, 0.03273500864553457, 1732895893294917235, 
0.11461497702420465, -0.23790905592980657, 0.027916262411604276, 1732895893404963674, 
0.11709376845688224, -0.003491656299435449, 0.02332333405518665, 1732895893505849462, 
0.11881182880493713, 0.013989505935774934, 0.023368038285734933, 1732895893603026554, 
0.11721446207077024, 0.0004023120462933368, 0.023541337288839306, 1732895893694263407, 
0.11678797476235192, -0.006746180141950682, 0.023520951042537284, 1732895893854855191, 
0.05771811333943311, -0.19832116243779044, 0.01944803667817035, 1732895893904877985, 
0.0593544661486185, -0.19144502871244473, 0.015590703616693569, 1732895894002868069, 
0.0655204447211355, 0.02600777127234129, 0.012172868280612474, 1732895894095855646, 
0.06929654362186488, 0.0331402582441546, 0.012944763632774591, 1732895894206093336, 
0.06942503353120344, 0.013015296033559812, 0.013616134791613587, 1732895894304860476, 
0.01907165811229028, -0.16741628503191533, 0.010519549017690573, 1732895894401952993, 
0.012292480029558295, -0.1904418450054838, 0.006719278111536801, 1732895894494380432, 
0.012073044338948069, -0.02332871257780737, 0.002895812165386443, 1732895894605018178, 
0.018035061999225555, 0.019141939898890865, 0.0028267057578487947, 1732895894704863451, 
0.02100170815664759, 0.029762212725665076, 0.003407320966321414, 1732895894801904075, 
-0.01589483100941136, -0.11309964336212304, 0.0015427959430974526, 1732895894894568133, 
-0.02053823310863656, -0.13846647088428052, -0.0010287570640933551, 1732895895054889688, 
-0.021984493181863574, -0.02029887390817405, -0.0038945038199940996, 1732895895104893765, 
-0.018567986722400454, 0.0065674879541203586, -0.004072714200860039, 1732895895200881435, 
-0.015393803887741031, 0.021968964313741807, -0.0037297522528003373, 1732895895295462643, 
-0.037916237433058386, -0.06449416903552645, -0.004791868536213325, 1732895895394893928, 
-0.037255007274946905, -0.07287067795735291, -0.006037669906383088, 1732895895504872544, 
-0.03562406173041577, 0.007640585675475394, -0.007386353762561404, 1732895895600884264, 
-0.030862768621147563, 0.021307462179331143, -0.006916122508434016, 1732895895694458369, 
-0.027595325093123124, 0.026762455457642147, -0.0062721436963124304, 1732895895854903888, 
-0.040183512735813665, -0.031069147048887007, -0.00657610709667229, 1732895895904881735, 
-0.03966214961338754, -0.04022274840088139, -0.0071627324961549554, 1732895896006204606, 
-0.03608207382328721, 0.013671463041754853, -0.007728515744832561, 1732895896094634236, 
-0.0322423612134739, 0.024732627999712136, -0.007199105643343243, 1732895896204892712, 
-0.03090238136483392, 0.01726564152817763, -0.006615121093439668, 1732895896304887854, 
-0.03227862238820167, -0.00012087058242589895, -0.0063615576644339665, 1732895896406595906, 
-0.04123457701391575, -0.03444065216360611, -0.006961038717796756, 1732895896495649882, 
-0.04523590329768057, -0.043190936364929655, -0.007916606846653199, 1732895896605274029, 
-0.0470038375266324, -0.01923086837572215, -0.008898287855881915, 1732895896704906714, 
-0.047377645813889036, -0.00713914172069489, -0.009307825775880133, 1732895896801901369, 
-0.04816322192667277, -0.0038646146668012507, -0.00950298035114628, 1732895896910574725, 
-0.04936184398957577, -0.006613993918955785, -0.009660180782009172, 1732895897009048483, 
-0.052258776398008466, -0.013651848237785646, -0.009985589487617134, 1732895897100897957, 
-0.05508802567326199, -0.019087272278954053, -0.010447243070723082, 1732895897200919722, 
-0.05775914052395792, -0.018334547086498176, -0.011007062839681891, 1732895897295586600, 
-0.05419908024397602, 0.0029631514309532334, -0.011136416429413062, 1732895897396093983, 
-0.05510708145383236, 0.00884019690041852, -0.01113768681478442, 1732895897505923001, 
-0.05398712171589248, 0.0007065284269451114, -0.010886218894246725, 1732895897605877757, 
-0.05286483200155989, 0.007474164840908237, -0.010797269011418982, 1732895897695455372, 
-0.05320957828663664, 0.002591811430852816, -0.0106707688002726, 1732895897807051893, 
-0.045739694305751755, 0.023750458986027123, -0.010120940306263218, 1732895897905920115, 
-0.04436938758571518, 0.02946730233640486, -0.009554577345206905, 1732895898005883538, 
-0.042174333621231685, 0.011884535615066897, -0.008818894367513241, 1732895898165337069, 
-0.040431710927171016, 0.013125588861813883, -0.008465028808941191, 1732895898205907116, 
-0.0403591696791612, 0.006050546473568286, -0.00819768094850426, 1732895898305299953, 
-0.029469173519068637, 0.03654179136034127, -0.007350670275026724, 1732895898405918353, 
-0.02947069802030544, 0.036294905529519195, -0.006619936081235685, 1732895898545821259, 
-0.03178072490089945, -0.007705171272769373, -0.006048039762684902, 1732895898605926418, 
-0.03542175377136414, -0.019836852503528995, -0.006444878446171269, 1732895898705933157, 
-0.03874625702997525, -0.023218440430252674, -0.007063249046815922, 1732895898805897119, 
-0.028988943672743295, 0.021442700328736148, -0.006877130298272179, 1732895898895728667, 
-0.028007843592290138, 0.03579471145895038, -0.006382869619667246, 1732895899005945011, 
-0.027294220843690598, 0.005649076096842324, -0.005619400540581602, 1732895899105934340, 
-0.028951245696407835, -0.0031446736803923216, -0.005616887342159238, 1732895899205924143, 
-0.032820596823483594, -0.018421253265976656, -0.005937737557572135, 1732895899296966588, 
-0.026395183735703487, 0.00852020653568116, -0.005877801750372994, 1732895899405933457, 
-0.028931867243543463, 0.01296243193313377, -0.00587650985351537, 1732895899505935155, 
-0.031214569503550393, -0.016064619226156356, -0.005769441365519823, 1732895899605939831, 
-0.033404811863731565, -0.014909815400627005, -0.006236749907388361, 1732895899696727757, 
-0.0348809411048141, -0.012221238670879023, -0.00663335483147307, 1732895899805982926, 
-0.02446128526056146, 0.029811755343900348, -0.006183135881940475, 1732895899905943215, 
-0.024685182672825823, 0.03398586143996093, -0.005601827269213425, 1732895900005396550, 
-0.025432372420122862, -0.003236957198538004, -0.00497192269023401, 1732895900095865165, 
-0.027337839137504316, -0.008842188215594978, -0.005163692948696867, 1732895900205960554, 
-0.028704425075487094, -0.010906842184547441, -0.005431642442207618, 1732895900305947856, 
-0.016757312274764624, 0.035268422875798976, -0.0048533050991837355, 1732895900405946382, 
-0.013045185836114914, 0.0521974641312406, -0.0039004615457577754, 1732895900495376451, 
-0.010269709975015306, 0.021625340999164393, -0.0026714805390596562, 1732895900605953894, 
-0.010837430864183428, 0.00735918323977162, -0.002276821778354243, 1732895900705945745, 
-0.012475152858621108, -0.007351476278686005, -0.002238819579854656, 1732895900805953440, 
-0.005120785184129506, 0.01905548560017974, -0.001895557927128936, 1732895900895220016, 
-0.0046210878428512014, 0.026180216719233023, -0.001481135059040121, 1732895901006286073, 
-0.005390581809242345, -0.000899322083709464, -0.0010088303224148702, 1732895901107319545, 
-0.005666126889698031, -0.003483463489489432, -0.0010451864361194386, 1732895901205095022, 
-0.003473404753589149, 0.006390590185510654, -0.000968674230168635, 1732895901296897926, 
